ticker,event_ticker,category,side,contracts,maker_contracts,taker_contracts,avg_entry_price_cents,basis_cents,fees_cents,net_pnl_cents,return,entry_ts,exit_ts,holding_s,result,settle_ts,flb_train_ticker,subwindow
KXHIGHCHI-26APR01-B44.5,KXHIGHCHI-26APR01,Climate and Weather,no,196,196,0,96.0,18816,0,784,0.041666666666666664,1775098800,1775131363,32563,no,1775131363,False,CLEAN
KXCABOUT-26MAR-PHEG,KXCABOUT-26MAR,Politics,no,9,9,0,94.0,846,0,54,0.06382978723404255,1775138400,1775154303,15903,no,1775154303,False,CLEAN
KXCABOUT-26MAR-TGAB,KXCABOUT-26MAR,Politics,no,361,361,0,91.0,32851,0,3249,0.0989010989010989,1775142000,1775154303,12303,no,1775154303,False,CLEAN
KXCABOUT-26MAR-HLUT,KXCABOUT-26MAR,Politics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1775149200,1775154303,5103,no,1775154303,False,CLEAN
KXCABOUT-26MAR-LZEL,KXCABOUT-26MAR,Politics,no,362,362,0,97.0,35114,0,1086,0.030927835051546393,1775149200,1775154303,5103,no,1775154303,False,CLEAN
KXBONDIOUT-26APR03,KXBONDIOUT,Politics,no,325,325,0,90.0,29250,0,-29250,-1.0,1775181600,1775775684,594084,yes,1775775684,False,CLEAN
KXPAYROLLS-26MAR-T-75000,KXPAYROLLS-26MAR,Economics,yes,1,1,0,93.0,93,1,6,0.06451612903225806,1775206800,1775223683,16883,yes,1775223683,False,CLEAN
KXHIGHTATL-26APR04-B83.5,KXHIGHTATL-26APR04,Climate and Weather,yes,52,52,0,96.0,4992,0,-4992,-1.0,1775347200,1775388783,41583,no,1775388783,False,CLEAN
KXHIGHTMIN-26APR04-B38.5,KXHIGHTMIN-26APR04,Climate and Weather,yes,90,90,0,97.0,8730,0,270,0.030927835051546393,1775350800,1775388783,37983,yes,1775388783,False,CLEAN
KXAAAGASW-26APR06-4.140,KXAAAGASW-26APR06,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1775430000,1775481883,51883,no,1775481883,False,CLEAN
KXAAAGASW-26APR06-4.130,KXAAAGASW-26APR06,Economics,no,325,325,0,90.0,29250,0,3250,0.1111111111111111,1775437200,1775481883,44683,no,1775481883,False,CLEAN
KXAAAGASW-26APR06-4.150,KXAAAGASW-26APR06,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1775440800,1775481883,41083,no,1775481883,False,CLEAN
KXAAAGASD-26APR07-4.135,KXAAAGASD-26APR07,Economics,yes,357,357,0,91.0,32487,0,3213,0.0989010989010989,1775516400,1775569231,52831,yes,1775569231,False,CLEAN
KXHORMUZTRAFFIC-26APR01-T3,KXHORMUZTRAFFIC-26APR01,Politics,yes,143,143,0,97.0,13871,0,429,0.030927835051546393,1775563200,1775573681,10481,yes,1775573681,False,CLEAN
KXBONDIOUT-26APR16,KXBONDIOUT,Politics,yes,45,45,0,93.0,4185,0,315,0.07526881720430108,1775581200,1775586751,5551,yes,1775586751,False,CLEAN
KXBONDIOUT-26MAY01,KXBONDIOUT,Politics,yes,66,66,0,95.0,6270,0,330,0.05263157894736842,1775581200,1775586731,5531,yes,1775586731,False,CLEAN
KXBONDIOUT-APR09,KXBONDIOUT,Politics,yes,120,120,0,93.0,11160,0,840,0.07526881720430108,1775581200,1775586761,5561,yes,1775586761,False,CLEAN
KXGA14S-26-CFUL,KXGA14S-26,Elections,yes,205,205,0,98.0,20090,0,410,0.02040816326530612,1775592000,1775610702,18702,yes,1775610702,False,CLEAN
KXAAAGASD-26APR09-4.175,KXAAAGASD-26APR09,Economics,no,40,40,0,92.0,3680,0,320,0.08695652173913043,1775692800,1775744235,51435,no,1775744235,False,CLEAN
KXHIGHMIA-26APR08-T83,KXHIGHMIA-26APR08,Climate and Weather,no,286,286,0,98.0,28028,0,572,0.02040816326530612,1775692800,1775751984,59184,no,1775751984,False,CLEAN
KXAPRPOTUS-26APR10-40.2,KXAPRPOTUS-26APR10,Politics,no,7,7,0,90.0,630,0,70,0.1111111111111111,1775822400,1775837284,14884,no,1775837284,False,CLEAN
KXECONSTATCPIYOY-26MAR-T3.1,KXECONSTATCPIYOY-26MAR,Economics,no,4,4,0,97.0,388,0,12,0.030927835051546393,1775822400,1775827924,5524,no,1775827924,False,CLEAN
KXCPIYOY-26MAR-T3.1,KXCPIYOY-26MAR,Economics,yes,5,5,0,95.0,475,1,24,0.05052631578947368,1775826000,1775826324,324,yes,1775826324,False,CLEAN
KXCPIYOY-26MAR-T3.5,KXCPIYOY-26MAR,Economics,no,62,62,0,93.0,5766,8,426,0.07388137356919876,1775826000,1775826324,324,no,1775826324,False,CLEAN
KXTRUMPUFC-UFC327,KXTRUMPUFC,Politics,yes,520,520,0,96.0,49920,0,2080,0.041666666666666664,1775944800,1775961129,16329,yes,1775961129,False,CLEAN
KXHIGHMIA-26APR11-B80.5,KXHIGHMIA-26APR11,Climate and Weather,yes,434,434,0,98.0,42532,0,434,0.01020408163265306,1775952000,1776712002,760002,scalar,1776712002,False,CLEAN
KXHIGHMIA-26APR11-B82.5,KXHIGHMIA-26APR11,Climate and Weather,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1775952000,1776711902,759902,no,1776711902,False,CLEAN
KXHIGHTMIN-26APR11-B56.5,KXHIGHTMIN-26APR11,Climate and Weather,no,35,35,0,98.0,3430,0,70,0.02040816326530612,1775959200,1776006429,47229,no,1776006429,False,CLEAN
KXHIGHTMIN-26APR11-B54.5,KXHIGHTMIN-26APR11,Climate and Weather,no,22,22,0,97.0,2134,0,66,0.030927835051546393,1775962800,1776006429,43629,no,1776006429,False,CLEAN
KXHIGHTMIN-26APR11-T57,KXHIGHTMIN-26APR11,Climate and Weather,no,1,1,0,98.0,98,0,2,0.02040816326530612,1775962800,1776006429,43629,no,1776006429,False,CLEAN
KXSWALWELLDROPOUT-26-APR12,KXSWALWELLDROPOUT-26,Elections,no,103,103,0,97.0,9991,0,309,0.030927835051546393,1775962800,1776006719,43919,no,1776006719,False,CLEAN
KXAAAGASW-26APR13-4.140,KXAAAGASW-26APR13,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1776034800,1776087329,52529,no,1776087329,False,CLEAN
KXAAAGASW-26APR13-4.150,KXAAAGASW-26APR13,Economics,no,292,292,0,98.0,28616,0,584,0.02040816326530612,1776034800,1776087329,52529,no,1776087329,False,CLEAN
KXAAAGASW-26APR13-4.110,KXAAAGASW-26APR13,Economics,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1776038400,1776087329,48929,yes,1776087329,False,CLEAN
KXAAAGASW-26APR13-4.130,KXAAAGASW-26APR13,Economics,no,464,464,0,93.0,43152,0,3248,0.07526881720430108,1776042000,1776087329,45329,no,1776087329,False,CLEAN
KXSWALWELLDROPOUT-26,KXSWALWELLDROPOUT-26,Elections,yes,406,406,0,92.0,37352,0,3248,0.08695652173913043,1776042000,1776043969,1969,yes,1776043969,False,CLEAN
KXAAAGASD-26APR13-4.115,KXAAAGASD-26APR13,Economics,yes,464,464,0,93.0,43152,0,3248,0.07526881720430108,1776049200,1776087289,38089,yes,1776087289,False,CLEAN
KXHIGHTSEA-26APR14-B50.5,KXHIGHTSEA-26APR14,Climate and Weather,no,47,47,0,98.0,4606,0,94,0.02040816326530612,1776236400,1776252779,16379,no,1776252779,False,CLEAN
KXAAAGASD-26APR17-4.085,KXAAAGASD-26APR17,Economics,no,325,325,0,90.0,29250,0,3250,0.1111111111111111,1776384000,1776434344,50344,no,1776434344,False,CLEAN
KXHIGHMIA-26APR16-B84.5,KXHIGHMIA-26APR16,Climate and Weather,no,9,9,0,98.0,882,0,18,0.02040816326530612,1776384000,1776427354,43354,no,1776427354,False,CLEAN
KXHIGHTATL-26APR16-B84.5,KXHIGHTATL-26APR16,Climate and Weather,yes,520,520,0,96.0,49920,0,2080,0.041666666666666664,1776384000,1776425584,41584,yes,1776425584,False,CLEAN
KXHIGHTBOS-26APR16-T63,KXHIGHTBOS-26APR16,Climate and Weather,yes,510,510,0,98.0,49980,0,1020,0.02040816326530612,1776387600,1776425584,37984,yes,1776425584,False,CLEAN
KXHIGHTBOS-26APR16-B65.5,KXHIGHTBOS-26APR16,Climate and Weather,no,17,17,0,98.0,1666,0,34,0.02040816326530612,1776391200,1776425584,34384,no,1776425584,False,CLEAN
KXAAAGASD-26APR17-4.090,KXAAAGASD-26APR17,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1776394800,1776434344,39544,no,1776434344,False,CLEAN
KXVOTEHUBTRUMPUPDOWN-26APR16,KXVOTEHUBTRUMPUPDOWN-26APR16,Politics,no,105,105,0,94.0,9870,0,630,0.06382978723404255,1776394800,1776437034,42234,no,1776437034,False,CLEAN
KXAPRPOTUS-26APR17-41.1,KXAPRPOTUS-26APR17,Politics,no,110,110,0,97.0,10670,0,330,0.030927835051546393,1776438000,1776441704,3704,no,1776441704,False,CLEAN
KXFISAEXTEND-26MAR-APR21,KXFISAEXTEND-26MAR,Politics,yes,4,4,0,94.0,376,0,24,0.06382978723404255,1776513600,1776529904,16304,yes,1776529904,False,CLEAN
KXFISAEXTEND-26MAR,KXFISAEXTEND-26MAR,Politics,yes,2,2,0,92.0,184,0,16,0.08695652173913043,1776517200,1776529864,12664,yes,1776529864,False,CLEAN
KXFISAEXTEND-26MAR-APR19,KXFISAEXTEND-26MAR,Politics,yes,510,510,0,98.0,49980,0,1020,0.02040816326530612,1776528000,1776529844,1844,yes,1776529844,False,CLEAN
KXAAAGASW-26APR20-4.050,KXAAAGASW-26APR20,Economics,no,325,325,0,90.0,29250,0,3250,0.1111111111111111,1776639600,1776693374,53774,no,1776693374,False,CLEAN
KXAAAGASW-26APR20-4.040,KXAAAGASW-26APR20,Economics,yes,406,406,0,92.0,37352,0,3248,0.08695652173913043,1776643200,1776693374,50174,yes,1776693374,False,CLEAN
KXAAAGASW-26APR20-4.060,KXAAAGASW-26APR20,Economics,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1776646800,1776693374,46574,no,1776693374,False,CLEAN
KXCABOUT-26APR-CWRI,KXCABOUT-26APR,Politics,no,39,39,0,97.0,3783,0,117,0.030927835051546393,1776708000,1776722592,14592,no,1776722592,False,CLEAN
KXHIGHTSATX-26APR20-B65.5,KXHIGHTSATX-26APR20,Climate and Weather,no,8,8,0,97.0,776,0,24,0.030927835051546393,1776751200,1776783223,32023,no,1776783223,False,CLEAN
KXHIGHTDAL-26APR21-B63.5,KXHIGHTDAL-26APR21,Climate and Weather,yes,74,74,0,92.0,6808,0,592,0.08695652173913043,1776819600,1776857623,38023,yes,1776857623,False,CLEAN
KXHIGHTBOS-26APR22-B46.5,KXHIGHTBOS-26APR22,Climate and Weather,yes,6,6,0,98.0,588,0,12,0.02040816326530612,1776913200,1776957184,43984,yes,1776957184,False,CLEAN
KXVOTEHUBTRUMPUPDOWN-26APR23,KXVOTEHUBTRUMPUPDOWN-26APR23,Politics,no,76,76,0,96.0,7296,0,304,0.041666666666666664,1776999600,1777041684,42084,no,1777041684,False,CLEAN
KXAPRPOTUS-26APR24-41.2,KXAPRPOTUS-26APR24,Politics,no,16,16,0,94.0,1504,0,96,0.06382978723404255,1777024800,1777049894,25094,no,1777049894,False,CLEAN
KXAPRPOTUS-26APR24-41.1,KXAPRPOTUS-26APR24,Politics,yes,5,5,0,95.0,475,0,25,0.05263157894736842,1777032000,1777049894,17894,yes,1777049894,False,CLEAN
KXDJTWHDINNER-29,KXDJTWHDINNER-29,Politics,yes,11,11,0,97.0,1067,0,33,0.030927835051546393,1777158000,1777172279,14279,yes,1777172279,False,CLEAN
KXTRUMPPHOTO-26APR25,KXTRUMPPHOTO-26APR25,Politics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1777204800,1777218019,13219,no,1777218019,False,CLEAN
KXTRUMPTIME-26APR25-H3,KXTRUMPTIME-26APR25,Politics,no,7,7,0,95.0,665,0,35,0.05263157894736842,1777212000,1777218049,6049,no,1777218049,False,CLEAN
KXAAAGASW-26APR27-4.100,KXAAAGASW-26APR27,Economics,yes,146,146,0,91.0,13286,0,1314,0.0989010989010989,1777255200,1777298989,43789,yes,1777298989,False,CLEAN
KXCBDECISIONJAPAN-26APR27-HOLD,KXCBDECISIONJAPAN-26APR27,Economics,yes,12,12,0,98.0,1176,0,24,0.02040816326530612,1777330800,1777347638,16838,yes,1777347638,False,CLEAN
KXHORMUZWEEKLY-26APR26-T80,KXHORMUZWEEKLY-26APR26,Politics,no,29,29,0,96.0,2784,0,116,0.041666666666666664,1777370400,1777399958,29558,no,1777399958,False,CLEAN
KXARREST-27JAN-JCOM,KXARREST-27JAN,Politics,yes,325,325,0,90.0,29250,0,3250,0.1111111111111111,1777478400,1777489816,11416,yes,1777489816,False,CLEAN
KXFOMCDISSENTCOUNT-26APR-0,KXFOMCDISSENTCOUNT-26APR,Economics,no,1,1,0,94.0,94,0,6,0.06382978723404255,1777482000,1777488765,6765,no,1777488765,False,CLEAN
KXAAAGASM-26APR30-4.40,KXAAAGASM-26APR30,Economics,no,76,76,0,97.0,7372,4,224,0.030385241454150842,1777503600,1777558146,54546,no,1777558146,False,CLEAN
KXAAAGASD-26APR30-4.280,KXAAAGASD-26APR30,Economics,yes,106,106,0,94.0,9964,0,636,0.06382978723404255,1777518000,1777557906,39906,yes,1777557906,False,CLEAN
KXDHSFUND-26JUN01,KXDHSFUND,Politics,yes,325,325,0,90.0,29250,0,3250,0.1111111111111111,1777564800,1777583376,18576,yes,1777583376,False,CLEAN
KXHIGHTBOS-26APR30-B58.5,KXHIGHTBOS-26APR30,Climate and Weather,no,1,1,0,96.0,96,0,4,0.041666666666666664,1777593600,1777635186,41586,no,1777635186,False,CLEAN
KXHIGHTBOS-26APR30-B60.5,KXHIGHTBOS-26APR30,Climate and Weather,no,1,1,0,98.0,98,0,2,0.02040816326530612,1777593600,1777635186,41586,no,1777635186,False,CLEAN
KXVOTEHUBTRUMPUPDOWN-26APR30,KXVOTEHUBTRUMPUPDOWN-26APR30,Politics,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1777597200,1777646586,49386,yes,1777646586,False,CLEAN
KXAPRPOTUS-26MAY01-39.9,KXAPRPOTUS-26MAY01,Politics,no,2,2,0,95.0,190,0,10,0.05263157894736842,1777640400,1777651726,11326,no,1777651726,False,CLEAN
KXHIGHPHIL-26MAY01-B65.5,KXHIGHPHIL-26MAY01,Climate and Weather,yes,102,102,0,95.0,9690,0,510,0.05263157894736842,1777680000,1777720045,40045,yes,1777720045,False,CLEAN
KXAAAGASW-26MAY04-4.440,KXAAAGASW-26MAY04,Economics,yes,320,320,0,98.0,31360,0,640,0.02040816326530612,1777852800,1777903741,50941,yes,1777903741,False,CLEAN
KXHIGHNY-26MAY03-B59.5,KXHIGHNY-26MAY03,Climate and Weather,yes,52,52,0,95.0,4940,0,260,0.05263157894736842,1777852800,1777896151,43351,yes,1777896151,False,CLEAN
KXHIGHNY-26MAY03-B61.5,KXHIGHNY-26MAY03,Climate and Weather,no,399,399,0,95.0,37905,0,1995,0.05263157894736842,1777852800,1777896151,43351,no,1777896151,False,CLEAN
KXAAAGASW-26MAY04-4.470,KXAAAGASW-26MAY04,Economics,no,515,515,0,97.0,49955,0,1545,0.030927835051546393,1777860000,1777903741,43741,no,1777903741,False,CLEAN
KXMETGALA-ASA,KXMETGALA,Politics,yes,56,56,0,90.0,5040,0,560,0.1111111111111111,1777932000,1777948081,16081,yes,1777948081,False,CLEAN
KXMETGALA-HAI,KXMETGALA,Politics,yes,83,83,0,94.0,7802,0,498,0.06382978723404255,1777932000,1777948301,16301,yes,1777948301,False,CLEAN
KXMETGALA-RIH,KXMETGALA,Politics,yes,520,520,0,96.0,49920,0,2080,0.041666666666666664,1777932000,1777947671,15671,yes,1777947671,False,CLEAN
KXHORMUZWEEKLY-26MAY03-T70,KXHORMUZWEEKLY-26MAY03,Politics,no,2,2,0,91.0,182,0,18,0.0989010989010989,1777986000,1778597675,611675,no,1778597675,False,CLEAN
KXNBAATTEND-26-76RSVSKNICKSG2-SPI,KXNBAATTEND-26-76RSVSKNICKSG2,Politics,yes,355,355,0,97.0,34435,0,1065,0.030927835051546393,1778104800,1778116651,11851,yes,1778116651,False,CLEAN
KXHIGHTDC-26MAY06-T73,KXHIGHTDC-26MAY06,Climate and Weather,yes,85,85,0,92.0,7820,0,680,0.08695652173913043,1778112000,1778153658,41658,yes,1778153658,False,CLEAN
KXCBDECISIONMEXICO-26MAY07-HOLD,KXCBDECISIONMEXICO-26MAY07,Economics,no,9,9,0,94.0,846,0,54,0.06382978723404255,1778166000,1778182619,16619,no,1778182619,False,CLEAN
KXUAPFILES-27,KXUAPFILES-27,Politics,yes,75,75,0,90.0,6750,0,750,0.1111111111111111,1778234400,1778251424,17024,yes,1778251424,False,CLEAN
KXPAYROLLS-26APR-T-50000,KXPAYROLLS-26APR,Economics,yes,3,3,0,91.0,273,1,26,0.09523809523809523,1778241600,1778248905,7305,yes,1778248905,False,CLEAN
KXPAYROLLS-26APR-T200000,KXPAYROLLS-26APR,Economics,no,15,15,0,98.0,1470,1,29,0.019727891156462583,1778241600,1778248905,7305,no,1778248905,False,CLEAN
KXAPRPOTUS-26MAY08-39.9,KXAPRPOTUS-26MAY08,Politics,no,96,96,0,97.0,9312,0,288,0.030927835051546393,1778248800,1778256084,7284,no,1778256084,False,CLEAN
KXAAAGASD-26MAY09-4.545,KXAAAGASD-26MAY09,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1778284800,1778329426,44626,no,1778329426,False,CLEAN
KXAAAGASD-26MAY09-4.540,KXAAAGASD-26MAY09,Economics,no,212,212,0,93.0,19716,0,1484,0.07526881720430108,1778295600,1778329426,33826,no,1778329426,False,CLEAN
KXHIGHTHOU-26MAY08-T76,KXHIGHTHOU-26MAY08,Climate and Weather,yes,411,411,0,93.0,38223,0,-38223,-1.0,1778299200,1778344636,45436,no,1778344636,False,CLEAN
KXAAAGASD-26MAY10-4.530,KXAAAGASD-26MAY10,Economics,no,485,485,0,95.0,46075,0,2425,0.05263157894736842,1778367600,1778421835,54235,no,1778421835,False,CLEAN
KXAAAGASD-26MAY10-4.525,KXAAAGASD-26MAY10,Economics,no,261,261,0,90.0,23490,0,2610,0.1111111111111111,1778378400,1778421835,43435,no,1778421835,False,CLEAN
KXAAAGASD-26MAY11-4.530,KXAAAGASD-26MAY11,Economics,no,182,182,0,97.0,17654,0,546,0.030927835051546393,1778454000,1778506955,52955,no,1778506955,False,CLEAN
KXAAAGASW-26MAY11-4.530,KXAAAGASW-26MAY11,Economics,no,531,531,0,94.0,49914,0,3186,0.06382978723404255,1778454000,1778506975,52975,no,1778506975,False,CLEAN
KXAAAGASD-26MAY11-4.515,KXAAAGASD-26MAY11,Economics,yes,341,341,0,95.0,32395,0,1705,0.05263157894736842,1778457600,1778506955,49355,yes,1778506955,False,CLEAN
KXAAAGASW-26MAY11-4.540,KXAAAGASW-26MAY11,Economics,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1778468400,1778506975,38575,no,1778506975,False,CLEAN
KXAAAGASD-26MAY12-4.510,KXAAAGASD-26MAY12,Economics,yes,5,5,0,90.0,450,0,-450,-1.0,1778547600,1778592815,45215,no,1778592815,False,CLEAN
KXCPICORE-26APR-T0.4,KXCPICORE-26APR,Economics,no,21,21,0,93.0,1953,0,147,0.07526881720430108,1778576400,1778597065,20665,no,1778597065,False,CLEAN
KXCPI-26APR-T0.7,KXCPI-26APR,Economics,no,62,62,0,97.0,6014,4,182,0.03026272031925507,1778587200,1778593005,5805,no,1778593005,False,CLEAN
KXCPIYOY-26APR-T3.8,KXCPIYOY-26APR,Economics,no,51,51,0,94.0,4794,6,300,0.0625782227784731,1778587200,1778593605,6405,no,1778593605,False,CLEAN
KXCPIYOY-26APR-T3.9,KXCPIYOY-26APR,Economics,no,6,6,0,98.0,588,1,11,0.01870748299319728,1778587200,1778593605,6405,no,1778593605,False,CLEAN
KXHORMUZWEEKLY-26MAY10-T100,KXHORMUZWEEKLY-26MAY10,Politics,no,9,9,0,98.0,882,0,18,0.02040816326530612,1778587200,1778597525,10325,no,1778597525,False,CLEAN
KXSENATEWVD-26-JKES,KXSENATEWVD-26,Elections,yes,138,138,0,90.0,12420,0,-12420,-1.0,1778630400,1778641761,11361,no,1778641761,False,CLEAN
KXSENATEWVD-26-RAND,KXSENATEWVD-26,Elections,no,25,25,0,98.0,2450,0,-2450,-1.0,1778630400,1778641761,11361,yes,1778641761,False,CLEAN
KXAAAGASD-26MAY14-4.525,KXAAAGASD-26MAY14,Economics,yes,316,316,0,92.0,29072,0,2528,0.08695652173913043,1778716800,1778766454,49654,yes,1778766454,False,CLEAN
KXVOTEHUBTRUMPUPDOWN-26MAY14,KXVOTEHUBTRUMPUPDOWN-26MAY14,Politics,no,56,56,0,91.0,5096,0,504,0.0989010989010989,1778803200,1778855641,52441,no,1778855641,False,CLEAN
KXHIGHTDC-26MAY15-B72.5,KXHIGHTDC-26MAY15,Climate and Weather,yes,5,5,0,98.0,490,0,10,0.02040816326530612,1778889600,1778931191,41591,yes,1778931191,False,CLEAN
KXAAAGASW-26MAY18-4.520,KXAAAGASW-26MAY18,Economics,no,531,531,0,94.0,49914,0,3186,0.06382978723404255,1779073200,1779111411,38211,no,1779111411,False,CLEAN
KXHIGHTLV-26MAY18-B78.5,KXHIGHTLV-26MAY18,Climate and Weather,no,1,1,0,98.0,98,0,2,0.02040816326530612,1779177600,1779190351,12751,no,1779190351,False,CLEAN
KXSENATEKYR-26-DCAM,KXSENATEKYR-26,Elections,no,89,89,0,98.0,8722,0,178,0.02040816326530612,1779228000,1779233711,5711,no,1779233711,False,CLEAN
KXPA07D-26-BBRO,KXPA07D-26,Elections,yes,62,62,0,94.0,5828,0,372,0.06382978723404255,1779231600,1779244681,13081,yes,1779244681,False,CLEAN
KXPA07D-26-RCRO,KXPA07D-26,Elections,no,16,16,0,93.0,1488,0,112,0.07526881720430108,1779231600,1779244681,13081,no,1779244681,False,CLEAN
KXSENATEKYD-26-AMCG,KXSENATEKYD-26,Elections,no,23,23,0,97.0,2231,0,69,0.030927835051546393,1779231600,1779244631,13031,no,1779244631,False,CLEAN
KXSENATEKYD-26-CBOO,KXSENATEKYD-26,Elections,yes,298,298,0,97.0,28906,0,894,0.030927835051546393,1779231600,1779244631,13031,yes,1779244631,False,CLEAN
KXGOVGANOMD-26-KLB,KXGOVGANOMD-26,Elections,yes,515,515,0,97.0,49955,0,1545,0.030927835051546393,1779238800,1779246131,7331,yes,1779246131,False,CLEAN
KXGOVGANOMD-26-MT,KXGOVGANOMD-26,Elections,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1779238800,1779246131,7331,no,1779246131,False,CLEAN
KXPA3D-26-ASTA,KXPA3D-26,Elections,no,81,81,0,97.0,7857,0,243,0.030927835051546393,1779238800,1779247691,8891,no,1779247691,False,CLEAN
KXGOVORNOMR-26-CDUD,KXGOVORNOMR-26,Elections,no,426,426,0,97.0,41322,0,1278,0.030927835051546393,1779242400,1779250181,7781,no,1779250181,False,CLEAN
KXPA3D-26-SSTR,KXPA3D-26,Elections,no,464,464,0,93.0,43152,0,3248,0.07526881720430108,1779242400,1779247691,5291,no,1779247691,False,CLEAN
KXGOVORNOMR-26-CDRA,KXGOVORNOMR-26,Elections,yes,455,455,0,94.0,42770,0,2730,0.06382978723404255,1779246000,1779250181,4181,yes,1779250181,False,CLEAN
KXGOVORNOMR-26-EDIE,KXGOVORNOMR-26,Elections,no,398,398,0,95.0,37810,0,1990,0.05263157894736842,1779246000,1779250181,4181,no,1779250181,False,CLEAN
KXHIGHLAX-26MAY19-B77.5,KXHIGHLAX-26MAY19,Climate and Weather,no,41,41,0,97.0,3977,0,123,0.030927835051546393,1779246000,1779276731,30731,no,1779276731,False,CLEAN
KXAPRPOTUS-26MAY22-39.9,KXAPRPOTUS-26MAY22,Politics,yes,14,14,0,97.0,1358,0,42,0.030927835051546393,1779451200,1779465881,14681,yes,1779465881,False,CLEAN
KXAPRPOTUS-26MAY22-40.3,KXAPRPOTUS-26MAY22,Politics,no,72,72,0,98.0,7056,0,144,0.02040816326530612,1779454800,1779465881,11081,no,1779465881,False,CLEAN
KXAPRPOTUS-26MAY22-40.0,KXAPRPOTUS-26MAY22,Politics,no,87,87,0,98.0,8526,0,174,0.02040816326530612,1779462000,1779465881,3881,no,1779465881,False,CLEAN
KXAAAGASD-26MAY23-4.540,KXAAAGASD-26MAY23,Economics,no,531,531,0,94.0,49914,0,3186,0.06382978723404255,1779490800,1779547381,56581,no,1779547381,False,CLEAN
KXAAAGASD-26MAY23-4.530,KXAAAGASD-26MAY23,Economics,yes,526,526,0,95.0,49970,0,-49970,-1.0,1779494400,1779547381,52981,no,1779547381,False,CLEAN
KXAAAGASD-26MAY23-4.545,KXAAAGASD-26MAY23,Economics,no,168,168,0,98.0,16464,0,336,0.02040816326530612,1779501600,1779547381,45781,no,1779547381,False,CLEAN
KXAAAGASD-26MAY24-4.525,KXAAAGASD-26MAY24,Economics,no,214,214,0,97.0,20758,0,642,0.030927835051546393,1779584400,1779631991,47591,no,1779631991,False,CLEAN
KXHIGHTBOS-26MAY24-B57.5,KXHIGHTBOS-26MAY24,Climate and Weather,no,8,8,0,95.0,760,0,40,0.05263157894736842,1779667200,1779708761,41561,no,1779708761,True,CONTAMINATED
KXHIGHNY-26MAY24-B60.5,KXHIGHNY-26MAY24,Climate and Weather,no,129,129,0,97.0,12513,0,387,0.030927835051546393,1779670800,1779710531,39731,no,1779710531,False,CONTAMINATED
KXHIGHTBOS-26MAY24-B55.5,KXHIGHTBOS-26MAY24,Climate and Weather,yes,94,94,0,91.0,8554,0,846,0.0989010989010989,1779674400,1779708761,34361,yes,1779708761,False,CONTAMINATED
KXAAAGASD-26MAY26-4.505,KXAAAGASD-26MAY26,Economics,no,367,367,0,94.0,34498,0,2202,0.06382978723404255,1779750000,1779800311,50311,no,1779800311,False,CONTAMINATED
KXAAAGASD-26MAY26-4.475,KXAAAGASD-26MAY26,Economics,yes,3,3,0,95.0,285,0,15,0.05263157894736842,1779760800,1779800311,39511,yes,1779800311,True,CONTAMINATED
KXWTI-26MAY2614-T95.99,KXWTI-26MAY2614,Commodities,no,152,152,0,90.0,13680,0,1520,0.1111111111111111,1779804000,1779897731,93731,no,1779897731,False,CONTAMINATED
KXWTI-26MAY2614-T96.99,KXWTI-26MAY2614,Commodities,no,406,406,0,92.0,37352,0,3248,0.08695652173913043,1779804000,1779897731,93731,no,1779897731,False,CONTAMINATED
KXWTI-26MAY2614-T97.99,KXWTI-26MAY2614,Commodities,no,170,170,0,95.0,16150,0,850,0.05263157894736842,1779807600,1779897731,90131,no,1779897731,False,CONTAMINATED
KXWTI-26MAY2614-T98.99,KXWTI-26MAY2614,Commodities,no,50,50,0,97.0,4850,0,150,0.030927835051546393,1779807600,1779897731,90131,no,1779897731,False,CONTAMINATED
KXWTI-26MAY2614-T99.99,KXWTI-26MAY2614,Commodities,no,293,293,0,98.0,28714,0,586,0.02040816326530612,1779807600,1779897731,90131,no,1779897731,False,CONTAMINATED
KXSENATETXR-26-KP,KXSENATETXR-26,Elections,yes,520,520,0,96.0,49920,0,2080,0.041666666666666664,1779828992,1779845901,16909,yes,1779845901,False,CONTAMINATED
KXTX18D-26-AGRE,KXTX18D-26,Elections,no,22,22,0,91.0,2002,0,198,0.0989010989010989,1779829200,1779845961,16761,no,1779845961,False,CONTAMINATED
KXTXPRIMARY-19R26-AENR,KXTXPRIMARY-19R26,Elections,no,510,510,0,98.0,49980,0,1020,0.02040816326530612,1779829200,1779846191,16991,no,1779846191,False,CONTAMINATED
